Site_ID,Site_Name,year,season,avg_daily_min_pm25,avg_daily_max_pm25,avg_daily_mean_pm25,avg_daily_variance_pm25,p95_daily_max_pm25,median_daily_max_pm25,standard_deviation_of_daily_means,max_pm25,days_above_12,days_above_35,days_above_55,total_days,percent_days_moderate_or_worse,max_consecutive_days_above_35,max_consecutive_days_above_55,Census_Tract,Latitude,Longitude
68487,Belle Air,2022,Summer,1.2200390479760126,7.3610245652173925,3.5702752319005584,10.331399020047682,17.642506333333348,5.573193333333334,2.9386869015036643,102.26396666666666,8,1,1,92,8.695652173913043,1,1,6081604200,37.62725,-122.40895
68487,Belle Air,2022,Winter,4.424884748403576,18.699399884418902,9.994874029880041,25.392973342719646,35.67925966666667,16.192483333333335,7.724364398230948,80.23011333333332,53,8,1,90,58.888888888888886,2,1,6081604200,37.62725,-122.40895
68487,Belle Air,2023,Fall,1.953584452856905,15.273953883891389,7.957158010332971,58.19644100553003,55.442372666666664,4.645713333333334,13.444389586841861,105.53288275862072,6,4,2,24,25.0,4,1,6081604200,37.62725,-122.40895
68487,Belle Air,2023,Spring,0.44837007746126994,4.864223543228386,2.421904190041943,2.09959094914437,8.412597000000003,4.603996666666667,1.5657695494616461,19.27296666666667,3,0,0,92,3.260869565217391,0,0,6081604200,37.62725,-122.40895
68487,Belle Air,2023,Summer,-0.22372785607196355,6.968551474262869,2.4890782259936146,9.574867165145728,21.8330883448276,4.641243333333334,3.655966378268444,63.083066666666674,11,3,2,92,11.956521739130435,2,1,6081604200,37.62725,-122.40895
68487,Belle Air,2023,Winter,1.487601928696669,9.386740381842976,4.413734257751007,8.30159220478669,22.555363333333332,8.316986666666667,2.8247104880629355,25.64107333333333,15,0,0,59,25.423728813559322,0,0,6081604200,37.62725,-122.40895
69403,"Sunshine Gardens, SSF",2020,Fall,4.229861025641026,17.311272996336996,9.419398768558878,35.69198257347015,39.54956933333332,11.16368,9.545032871257282,140.8514266666667,31,5,2,65,47.69230769230769,2,2,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2020,Winter,3.0419569892473124,19.39347075268817,9.452361526078358,37.750387702510395,42.180883333333334,15.28232,7.550987245897607,44.39581333333334,19,6,0,31,61.29032258064516,2,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2021,Fall,2.880486643671684,12.019300582777083,6.846498538331806,15.354048848799186,31.607056666666672,8.680153333333333,5.54129057350629,41.76853333333335,28,4,0,91,30.76923076923077,2,0,6081601901,37.6696,-122.43797
69403,"Sunshine Gardens, SSF",2021,Spring,2.952167437352753,6.778700114942529,4.732055570350938,1.5162762243802248,11.054106666666671,6.495806666666667,1.833159052825187,14.245526666666663,4,0,0,92,4.3478260869565215,0,0,6081601901,37.6696,-122.43797
