datasourceId,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,pm2_5ConcMass24HourMean.raw,pm2_5ConcMass24HourMean.value,pm2_5ConcMass24HourMeanUsEpaAqi.raw,pm2_5ConcMass24HourMeanUsEpaAqi.value,pm2_5ConcNum24HourMean.raw,pm2_5ConcNum24HourMean.value,relHumidInternal24HourMean.raw,relHumidInternal24HourMean.value,temperatureInternal24HourMean.raw,temperatureInternal24HourMean.value,Name
DTMSK2119,2025-01-03T00:00:00.000Z,2025-01-04T00:00:00.000Z,37.63092,-122.44371,10.1,5.53,53,31,10.27,10.27,80.86,80.86,12.58,12.58,Rollingwood Elementary
DTMSK2119,2024-12-21T00:00:00.000Z,2024-12-22T00:00:00.000Z,37.63092,-122.44371,22.35,9.9,76,52,18.73,18.73,83.71,83.71,12.51,12.51,Rollingwood Elementary
DTMSK2119,2025-01-07T00:00:00.000Z,2025-01-08T00:00:00.000Z,37.63092,-122.44371,2.41,3.39,13,18,2.22,2.22,56.41,56.41,15.03,15.03,Rollingwood Elementary
DTMSK2119,2025-01-10T00:00:00.000Z,2025-01-11T00:00:00.000Z,37.63092,-122.44371,4.39,5.54,24,31,5.5,5.5,45.12,45.12,15.35,15.35,Rollingwood Elementary
DTMSK2119,2025-01-06T00:00:00.000Z,2025-01-07T00:00:00.000Z,37.63092,-122.44371,14.68,6.19,61,34,10.68,10.68,88.47,88.47,10.92,10.92,Rollingwood Elementary
DTMSK2119,2025-01-30T00:00:00.000Z,2025-01-31T00:00:00.000Z,37.63092,-122.44371,5.75,4.6,32,26,6.51,6.51,70.83,70.83,9.45,9.45,Rollingwood Elementary
DTMSK2119,2025-01-27T00:00:00.000Z,2025-01-28T00:00:00.000Z,37.63092,-122.44371,3.71,5.15,21,28,4.04,4.04,46.78,46.78,10.48,10.48,Rollingwood Elementary
DTMSK2119,2024-12-28T00:00:00.000Z,2024-12-29T00:00:00.000Z,37.63092,-122.44371,6.69,4.24,37,23,5.04,5.04,88.28,88.28,13.73,13.73,Rollingwood Elementary
DTMSK2119,2025-01-09T00:00:00.000Z,2025-01-10T00:00:00.000Z,37.63092,-122.44371,4.11,5.26,23,29,4.89,4.89,45.13,45.13,13.99,13.99,Rollingwood Elementary
DTMSK2119,2024-12-27T00:00:00.000Z,2024-12-28T00:00:00.000Z,37.63092,-122.44371,7.8,5.1,43,28,5.97,5.97,87.65,87.65,14.13,14.13,Rollingwood Elementary
DTMSK2119,2025-01-20T00:00:00.000Z,2025-01-21T00:00:00.000Z,37.63092,-122.44371,19.78,8.19,71,45,15.45,15.45,71.96,71.96,9.54,9.54,Rollingwood Elementary
DTMSK2119,2025-01-31T00:00:00.000Z,2025-02-01T00:00:00.000Z,37.63092,-122.44371,10.43,5.5,53,31,9.46,9.46,76.04,76.04,8.88,8.88,Rollingwood Elementary
DTMSK2119,2024-12-19T00:00:00.000Z,2024-12-20T00:00:00.000Z,37.63092,-122.44371,34.21,13.78,98,60,27.13,27.13,78.66,78.66,10.89,10.89,Rollingwood Elementary
DTMSK2119,2025-01-05T00:00:00.000Z,2025-01-06T00:00:00.000Z,37.63092,-122.44371,10.41,5.54,53,31,7.93,7.93,83.99,83.99,10.6,10.6,Rollingwood Elementary
DTMSK2119,2025-01-02T00:00:00.000Z,2025-01-03T00:00:00.000Z,37.63092,-122.44371,12.84,7.19,58,39,13.26,13.26,71.87,71.87,11.21,11.21,Rollingwood Elementary
DTMSK2119,2025-01-21T00:00:00.000Z,2025-01-22T00:00:00.000Z,37.63092,-122.44371,3.29,4.5,18,25,3.7,3.7,46.85,46.85,11.21,11.21,Rollingwood Elementary
DTMSK2119,2024-12-20T00:00:00.000Z,2024-12-21T00:00:00.000Z,37.63092,-122.44371,57.15,22.17,152,75,44.32,44.32,84.27,84.27,9.59,9.59,Rollingwood Elementary
DTMSK2119,2024-12-29T00:00:00.000Z,2024-12-30T00:00:00.000Z,37.63092,-122.44371,2.54,2.59,14,14,2.66,2.66,85.06,85.06,14.63,14.63,Rollingwood Elementary
DTMSK2119,2024-11-02T00:00:00.000Z,2024-11-03T00:00:00.000Z,37.63092,122.44371,5.91,4.55,33,25,5.31,5.31,81.13,81.13,14.29,14.29,Rollingwood Elementary
DTMSK2119,2025-03-16T00:00:00.000Z,2025-03-17T00:00:00.000Z,37.63092,-122.44371,8.95,6.46,49,36,6.37,6.37,73.79,73.79,11.78,11.78,Rollingwood Elementary
DTMSK2119,2025-03-17T00:00:00.000Z,2025-03-18T00:00:00.000Z,37.63092,-122.44371,3.69,3.34,20,18,3.12,3.12,84.17,84.17,10.8,10.8,Rollingwood Elementary
DTMSK2119,2025-02-19T00:00:00.000Z,2025-02-20T00:00:00.000Z,37.63092,-122.44371,3.39,3.29,18,18,2.99,2.99,79.92,79.92,11.39,11.39,Rollingwood Elementary
DTMSK2119,2024-11-09T00:00:00.000Z,2024-11-10T00:00:00.000Z,37.63092,122.44371,16.3,12.17,64,57,17.48,17.48,41.47,41.47,14.04,14.04,Rollingwood Elementary
DTMSK2119,2025-01-12T00:00:00.000Z,2025-01-13T00:00:00.000Z,37.63092,-122.44371,1.3,4.01,7,22,1.4,1.4,34.28,34.28,14.73,14.73,Rollingwood Elementary
DTMSK2119,2024-12-11T00:00:00.000Z,2024-12-12T00:00:00.000Z,37.63092,-122.44371,58.35,28.07,153,86,52.08,52.08,68.87,68.87,10.33,10.33,Rollingwood Elementary
DTMSK2119,2025-01-15T00:00:00.000Z,2025-01-16T00:00:00.000Z,37.63092,-122.44371,11.98,7.72,56,43,11.43,11.43,61.09,61.09,10.99,10.99,Rollingwood Elementary
DTMSK2119,2025-01-17T00:00:00.000Z,2025-01-18T00:00:00.000Z,37.63092,-122.44371,32.6,13.74,95,60,25.53,25.53,72.72,72.72,10.23,10.23,Rollingwood Elementary
DTMSK2119,2024-11-10T00:00:00.000Z,2024-11-11T00:00:00.000Z,37.63092,122.44371,18.34,9.95,68,52,17.86,17.86,65.29,65.29,13.64,13.64,Rollingwood Elementary
DTMSK2119,2025-01-19T00:00:00.000Z,2025-01-20T00:00:00.000Z,37.63092,-122.44371,23.44,9.42,78,52,20.29,20.29,80.72,80.72,9.16,9.16,Rollingwood Elementary
DTMSK2119,2024-12-18T00:00:00.000Z,2024-12-19T00:00:00.000Z,37.63092,-122.44371,17.53,7.42,67,41,14.76,14.76,83.03,83.03,11.08,11.08,Rollingwood Elementary
DTMSK2119,2025-02-14T00:00:00.000Z,2025-02-15T00:00:00.000Z,37.63092,-122.44371,7.82,5.19,43,28,5.16,5.16,86.16,86.16,11.03,11.03,Rollingwood Elementary
DTMSK2119,2024-12-30T00:00:00.000Z,2024-12-31T00:00:00.000Z,37.63092,-122.44371,3.66,3.3,20,18,3.11,3.11,80.05,80.05,11.14,11.14,Rollingwood Elementary
DTMSK2119,2024-12-01T00:00:00.000Z,2024-12-02T00:00:00.000Z,37.63092,-122.44371,13.04,9.13,58,51,14.77,14.77,54.57,54.57,13.76,13.76,Rollingwood Elementary
DTMSK2119,2024-11-06T00:00:00.000Z,2024-11-07T00:00:00.000Z,37.63092,122.44371,1.68,4.23,9,23,2.29,2.29,36.18,36.18,17.2,17.2,Rollingwood Elementary
DTMSK2119,2024-12-04T00:00:00.000Z,2024-12-05T00:00:00.000Z,37.63092,-122.44371,34.49,18.03,98,68,38.28,38.28,63.13,63.13,13.83,13.83,Rollingwood Elementary
DTMSK2119,2025-02-02T00:00:00.000Z,2025-02-03T00:00:00.000Z,37.63092,-122.44371,4.53,2.96,25,16,4.87,4.87,91.04,91.04,13.6,13.6,Rollingwood Elementary
DTMSK2119,2025-01-11T00:00:00.000Z,2025-01-12T00:00:00.000Z,37.63092,-122.44371,7.61,5.23,42,29,6.85,6.85,60.67,60.67,13.36,13.36,Rollingwood Elementary
DTMSK2119,2025-03-24T00:00:00.000Z,2025-03-25T00:00:00.000Z,37.63092,-122.44371,4.48,3.78,24,21,4.59,4.59,74.09,74.09,15.34,15.34,Rollingwood Elementary
DTMSK2119,2025-01-14T00:00:00.000Z,2025-01-15T00:00:00.000Z,37.63092,-122.44371,1.82,3.83,10,21,2.35,2.35,51.63,51.63,11.35,11.35,Rollingwood Elementary
DTMSK2119,2025-03-27T00:00:00.000Z,2025-03-28T00:00:00.000Z,37.63092,-122.44371,3.04,2.95,17,16,3.3,3.3,81.8,81.8,13.63,13.63,Rollingwood Elementary
DTMSK2119,2025-02-09T00:00:00.000Z,2025-02-10T00:00:00.000Z,37.63092,-122.44371,2.52,3.07,14,17,2.45,2.45,73.51,73.51,8.43,8.43,Rollingwood Elementary
DTMSK2119,2024-11-11T00:00:00.000Z,2024-11-12T00:00:00.000Z,37.63092,122.44371,2.92,3.17,16,17,3.55,3.55,78.31,78.31,14.19,14.19,Rollingwood Elementary
DTMSK2119,2025-02-12T00:00:00.000Z,2025-02-13T00:00:00.000Z,37.63092,-122.44371,4.76,3.79,26,21,4.44,4.44,77.01,77.01,7.85,7.85,Rollingwood Elementary
DTMSK2119,2024-11-07T00:00:00.000Z,2024-11-08T00:00:00.000Z,37.63092,122.44371,1.68,4.35,9,24,2.6,2.6,34.29,34.29,16,16,Rollingwood Elementary
DTMSK2119,2024-12-22T00:00:00.000Z,2024-12-23T00:00:00.000Z,37.63092,-122.44371,26.29,10.29,83,53,19.82,19.82,89.79,89.79,13.63,13.63,Rollingwood Elementary
DTMSK2119,2024-11-03T00:00:00.000Z,2024-11-04T00:00:00.000Z,37.63092,122.44371,2.98,3.39,16,18,2.74,2.74,76.21,76.21,13.25,13.25,Rollingwood Elementary
DTMSK2119,2024-11-12T00:00:00.000Z,2024-11-13T00:00:00.000Z,37.63092,122.44371,4.13,3.6,23,20,3.71,3.71,80.04,80.04,12.71,12.71,Rollingwood Elementary
DTMSK2119,2024-12-02T00:00:00.000Z,2024-12-03T00:00:00.000Z,37.63092,-122.44371,12.86,8.8,58,49,14.46,14.46,55.5,55.5,14.4,14.4,Rollingwood Elementary
DTMSK2119,2025-02-01T00:00:00.000Z,2025-02-02T00:00:00.000Z,37.63092,-122.44371,7.14,3.31,39,18,5.82,5.82,89.49,89.49,12.34,12.34,Rollingwood Elementary
DTMSK2119,2024-12-05T00:00:00.000Z,2024-12-06T00:00:00.000Z,37.63092,-122.44371,24.29,12.97,79,58,26.55,26.55,67.01,67.01,14.08,14.08,Rollingwood Elementary
DTMSK2119,2025-02-04T00:00:00.000Z,2025-02-05T00:00:00.000Z,37.63092,-122.44371,1.29,1.77,7,9,1.48,1.48,88.4,88.4,12.9,12.9,Rollingwood Elementary
DTMSK2119,2025-03-25T00:00:00.000Z,2025-03-26T00:00:00.000Z,37.63092,-122.44371,6.69,5.5,37,31,8.84,8.84,61.19,61.19,20.86,20.86,Rollingwood Elementary
DTMSK2119,2025-02-07T00:00:00.000Z,2025-02-08T00:00:00.000Z,37.63092,-122.44371,1.99,2.43,11,13,1.79,1.79,84.09,84.09,10.99,10.99,Rollingwood Elementary
DTMSK2119,2025-03-28T00:00:00.000Z,2025-03-29T00:00:00.000Z,37.63092,-122.44371,5.43,4.37,30,24,4.21,4.21,77.84,77.84,13.19,13.19,Rollingwood Elementary
DTMSK2119,2025-01-18T00:00:00.000Z,2025-01-19T00:00:00.000Z,37.63092,-122.44371,19.59,9.89,70,52,18.07,18.07,74.12,74.12,10.58,10.58,Rollingwood Elementary
DTMSK2119,2024-12-17T00:00:00.000Z,2024-12-18T00:00:00.000Z,37.63092,-122.44371,25.58,10.22,82,53,17.72,17.72,87.18,87.18,11.37,11.37,Rollingwood Elementary
DTMSK2119,2025-02-13T00:00:00.000Z,2025-02-14T00:00:00.000Z,37.63092,-122.44371,9.96,4.8,52,27,8.12,8.12,87,87,11.36,11.36,Rollingwood Elementary
DTMSK2119,2025-03-11T00:00:00.000Z,2025-03-12T00:00:00.000Z,37.63092,-122.44371,2.5,4.07,14,22,2.88,2.88,56.3,56.3,12.45,12.45,Rollingwood Elementary
DTMSK2119,2024-12-23T00:00:00.000Z,2024-12-24T00:00:00.000Z,37.63092,-122.44371,31.48,12.48,93,57,25.61,25.61,90.57,90.57,14.86,14.86,Rollingwood Elementary
DTMSK2119,2025-01-01T00:00:00.000Z,2025-01-02T00:00:00.000Z,37.63092,-122.44371,15.87,7.67,63,42,13.23,13.23,77.63,77.63,9.64,9.64,Rollingwood Elementary
DTMSK2119,2025-01-04T00:00:00.000Z,2025-01-05T00:00:00.000Z,37.63092,-122.44371,6.85,4.4,38,24,5.17,5.17,87.28,87.28,10.92,10.92,Rollingwood Elementary
DTMSK2119,2024-11-30T00:00:00.000Z,2024-12-01T00:00:00.000Z,37.63092,-122.44371,18.14,9.8,68,52,18.1,18.1,65.74,65.74,11.08,11.08,Rollingwood Elementary
DTMSK2119,2025-03-20T00:00:00.000Z,2025-03-21T00:00:00.000Z,37.63092,-122.44371,2.34,3.24,13,18,2.16,2.16,71.15,71.15,11.95,11.95,Rollingwood Elementary
DTMSK2119,2024-12-06T00:00:00.000Z,2024-12-07T00:00:00.000Z,37.63092,-122.44371,14.54,8.51,61,47,16.22,16.22,68.81,68.81,14.02,14.02,Rollingwood Elementary
DTMSK2119,2025-01-13T00:00:00.000Z,2025-01-14T00:00:00.000Z,37.63092,-122.44371,4.32,4.75,24,26,3.7,3.7,57.04,57.04,11.71,11.71,Rollingwood Elementary
DTMSK2119,2025-03-26T00:00:00.000Z,2025-03-27T00:00:00.000Z,37.63092,-122.44371,7.95,5.5,44,31,7.98,7.98,69.39,69.39,16.16,16.16,Rollingwood Elementary
DTMSK2119,2025-01-16T00:00:00.000Z,2025-01-17T00:00:00.000Z,37.63092,-122.44371,33.94,17.07,97,66,30.96,30.96,60.61,60.61,11.31,11.31,Rollingwood Elementary
DTMSK2119,2025-03-29T00:00:00.000Z,2025-03-30T00:00:00.000Z,37.63092,-122.44371,4.29,3.96,23,22,3.45,3.45,72.72,72.72,11.61,11.61,Rollingwood Elementary
DTMSK2119,2025-04-01T00:00:00.000Z,2025-04-02T00:00:00.000Z,37.63092,-122.44371,4.5,3.83,25,21,3.59,3.59,80.26,80.26,10.49,10.49,Rollingwood Elementary
DTMSK2119,2025-03-09T00:00:00.000Z,2025-03-10T00:00:00.000Z,37.63092,-122.44371,4.28,4.53,23,25,4.25,4.25,63.11,63.11,12.44,12.44,Rollingwood Elementary
DTMSK2119,2024-11-25T00:00:00.000Z,2024-11-26T00:00:00.000Z,37.63092,-122.44371,2.67,2.74,14,15,2.91,2.91,79.75,79.75,12.03,12.03,Rollingwood Elementary
DTMSK2119,2025-03-12T00:00:00.000Z,2025-03-13T00:00:00.000Z,37.63092,-122.44371,3.03,2.89,17,16,3.54,3.54,80.82,80.82,11.64,11.64,Rollingwood Elementary
DTMSK2119,2024-12-24T00:00:00.000Z,2024-12-25T00:00:00.000Z,37.63092,-122.44371,5.71,3.66,32,20,5.09,5.09,87.66,87.66,13.94,13.94,Rollingwood Elementary
DTMSK2119,2024-12-25T00:00:00.000Z,2024-12-26T00:00:00.000Z,37.63092,-122.44371,6.31,4.28,35,23,4.89,4.89,83.19,83.19,10.06,10.06,Rollingwood Elementary
DTMSK2119,2025-01-25T00:00:00.000Z,2025-01-26T00:00:00.000Z,37.63092,-122.44371,13.27,8.01,59,44,11.17,11.17,71.4,71.4,11.09,11.09,Rollingwood Elementary
DTMSK2119,2024-11-01T00:00:00.000Z,2024-11-02T00:00:00.000Z,37.63092,122.44371,6.57,5.14,36,28,5.79,5.79,74.78,74.78,14.1,14.1,Rollingwood Elementary
DTMSK2119,2025-02-03T00:00:00.000Z,2025-02-04T00:00:00.000Z,37.63092,-122.44371,1.91,2.3,11,13,2.55,2.55,84.4,84.4,13.29,13.29,Rollingwood Elementary
DTMSK2119,2024-12-07T00:00:00.000Z,2024-12-08T00:00:00.000Z,37.63092,-122.44371,37.67,18.62,106,69,41.97,41.97,70.72,70.72,13.32,13.32,Rollingwood Elementary
DTMSK2119,2025-02-06T00:00:00.000Z,2025-02-07T00:00:00.000Z,37.63092,-122.44371,4.95,3.28,27,18,4.53,4.53,81.41,81.41,8.21,8.21,Rollingwood Elementary
DTMSK2119,2025-03-01T00:00:00.000Z,2025-03-02T00:00:00.000Z,37.63092,-122.44371,9.53,5.3,52,29,8.57,8.57,80.41,80.41,11.63,11.63,Rollingwood Elementary
DTMSK2119,2024-12-13T00:00:00.000Z,2024-12-14T00:00:00.000Z,37.63092,-122.44371,5.4,4.16,30,23,4.18,4.18,83.67,83.67,11.66,11.66,Rollingwood Elementary
DTMSK2119,2025-03-30T00:00:00.000Z,2025-03-31T00:00:00.000Z,37.63092,-122.44371,2.73,3.14,15,17,2.7,2.7,75,75,11.77,11.77,Rollingwood Elementary
DTMSK2119,2024-12-16T00:00:00.000Z,2024-12-17T00:00:00.000Z,37.63092,-122.44371,17.55,7.02,67,39,13.47,13.47,84.61,84.61,9.59,9.59,Rollingwood Elementary
DTMSK2119,2024-11-23T00:00:00.000Z,2024-11-24T00:00:00.000Z,37.63092,-122.44371,1.18,1.99,6,11,1.31,1.31,85.26,85.26,13.37,13.37,Rollingwood Elementary
DTMSK2119,2025-02-15T00:00:00.000Z,2025-02-16T00:00:00.000Z,37.63092,-122.44371,11.74,6.3,56,35,8.14,8.14,77.2,77.2,8.97,8.97,Rollingwood Elementary
DTMSK2119,2024-12-31T00:00:00.000Z,2025-01-01T00:00:00.000Z,37.63092,-122.44371,5.36,4.02,29,22,4.94,4.94,74.53,74.53,9.65,9.65,Rollingwood Elementary
DTMSK2119,2024-12-26T00:00:00.000Z,2024-12-27T00:00:00.000Z,37.63092,-122.44371,2.41,2.82,13,16,2.37,2.37,79.76,79.76,12.4,12.4,Rollingwood Elementary
DTMSK2119,2024-11-29T00:00:00.000Z,2024-11-30T00:00:00.000Z,37.63092,-122.44371,8.57,6.12,47,34,9.04,9.04,62.04,62.04,10.66,10.66,Rollingwood Elementary
DTMSK2119,2025-03-19T00:00:00.000Z,2025-03-20T00:00:00.000Z,37.63092,-122.44371,3.96,3.71,22,21,3.4,3.4,74.03,74.03,9.8,9.8,Rollingwood Elementary
DTMSK2119,2025-01-29T00:00:00.000Z,2025-01-30T00:00:00.000Z,37.63092,-122.44371,5.59,4.47,31,24,6.18,6.18,73.95,73.95,10.63,10.63,Rollingwood Elementary
DTMSK2119,2025-03-22T00:00:00.000Z,2025-03-23T00:00:00.000Z,37.63092,-122.44371,5.81,4.03,32,22,4.84,4.84,82.56,82.56,11.89,11.89,Rollingwood Elementary
DTMSK2119,2024-12-08T00:00:00.000Z,2024-12-09T00:00:00.000Z,37.63092,-122.44371,76.92,33.99,166,97,82.73,82.73,71.14,71.14,13.9,13.9,Rollingwood Elementary
DTMSK2119,2024-11-08T00:00:00.000Z,2024-11-09T00:00:00.000Z,37.63092,122.44371,6.28,6.71,34,37,7.58,7.58,38.93,38.93,15.11,15.11,Rollingwood Elementary
DTMSK2119,2025-03-02T00:00:00.000Z,2025-03-03T00:00:00.000Z,37.63092,-122.44371,3.99,3.66,22,20,3.28,3.28,80.24,80.24,10.98,10.98,Rollingwood Elementary
DTMSK2119,2025-02-10T00:00:00.000Z,2025-02-11T00:00:00.000Z,37.63092,-122.44371,2.77,3.43,15,19,2.71,2.71,70.17,70.17,7.74,7.74,Rollingwood Elementary
DTMSK2119,2025-03-31T00:00:00.000Z,2025-04-01T00:00:00.000Z,37.63092,-122.44371,4.41,3.82,24,21,3.85,3.85,78.9,78.9,13.11,13.11,Rollingwood Elementary
DTMSK2119,2025-03-08T00:00:00.000Z,2025-03-09T00:00:00.000Z,37.63092,-122.44371,7.76,5.02,43,28,5.99,5.99,78.95,78.95,10.56,10.56,Rollingwood Elementary
DTMSK2119,2024-11-24T00:00:00.000Z,2024-11-25T00:00:00.000Z,37.63092,-122.44371,2.47,2.64,13,14,2.62,2.62,81.03,81.03,10.81,10.81,Rollingwood Elementary
DTMSK2119,2025-02-16T00:00:00.000Z,2025-02-17T00:00:00.000Z,37.63092,-122.44371,6.7,4.52,37,25,5.6,5.6,75.85,75.85,10.67,10.67,Rollingwood Elementary
DTMSK2119,2025-02-17T00:00:00.000Z,2025-02-18T00:00:00.000Z,37.63092,-122.44371,5.27,3.6,29,20,4.11,4.11,85.77,85.77,10.7,10.7,Rollingwood Elementary
DTMSK2119,2025-01-24T00:00:00.000Z,2025-01-25T00:00:00.000Z,37.63092,-122.44371,28.9,16.2,88,64,26.94,26.94,53.82,53.82,12.64,12.64,Rollingwood Elementary
DTMSK2119,2025-03-15T00:00:00.000Z,2025-03-16T00:00:00.000Z,37.63092,-122.44371,17.11,9.64,66,52,10.63,10.63,78.84,78.84,10.55,10.55,Rollingwood Elementary
DTMSK2119,2024-12-03T00:00:00.000Z,2024-12-04T00:00:00.000Z,37.63092,-122.44371,13.4,8.86,59,49,14.58,14.58,55.87,55.87,13.89,13.89,Rollingwood Elementary
DTMSK2119,2025-02-25T00:00:00.000Z,2025-02-26T00:00:00.000Z,37.63092,-122.44371,9.12,5.25,51,29,6.58,6.58,81.67,81.67,12.85,12.85,Rollingwood Elementary
DTMSK2119,2025-02-05T00:00:00.000Z,2025-02-06T00:00:00.000Z,37.63092,-122.44371,2.94,3.03,16,17,2.57,2.57,77.95,77.95,8.57,8.57,Rollingwood Elementary
DTMSK2119,2025-02-28T00:00:00.000Z,2025-03-01T00:00:00.000Z,37.63092,-122.44371,21.05,11.29,73,55,21.89,21.89,62.73,62.73,16.98,16.98,Rollingwood Elementary
DTMSK2119,2024-12-12T00:00:00.000Z,2024-12-13T00:00:00.000Z,37.63092,-122.44371,8.62,5.54,48,31,7.64,7.64,78.82,78.82,12.13,12.13,Rollingwood Elementary
DTMSK2119,2025-02-08T00:00:00.000Z,2025-02-09T00:00:00.000Z,37.63092,-122.44371,2.37,2.82,13,16,2.22,2.22,76.98,76.98,8.5,8.5,Rollingwood Elementary
DTMSK2119,2025-02-11T00:00:00.000Z,2025-02-12T00:00:00.000Z,37.63092,-122.44371,5.26,4.15,29,23,4.18,4.18,77.74,77.74,7.27,7.27,Rollingwood Elementary
DTMSK2119,2024-11-22T00:00:00.000Z,2024-11-23T00:00:00.000Z,37.63092,-122.44371,1.28,1.87,7,10,1.58,1.58,87.24,87.24,15.44,15.44,Rollingwood Elementary
DTMSK2119,2024-11-21T00:00:00.000Z,2024-11-22T00:00:00.000Z,37.63092,-122.44371,1,1.77,6,9,1.17,1.17,86.58,86.58,13.84,13.84,Rollingwood Elementary
DTMSK2119,2024-11-05T00:00:00.000Z,2024-11-06T00:00:00.000Z,37.63092,122.44371,6.72,5.57,37,31,5.57,5.57,69.55,69.55,14.7,14.7,Rollingwood Elementary
DTMSK2119,2024-11-26T00:00:00.000Z,2024-11-27T00:00:00.000Z,37.63092,-122.44371,1.82,2.18,10,12,1.95,1.95,85.11,85.11,12.57,12.57,Rollingwood Elementary
DTMSK2119,2025-01-23T00:00:00.000Z,2025-01-24T00:00:00.000Z,37.63092,-122.44371,10.09,8.58,53,47,10.74,10.74,42.85,42.85,14.25,14.25,Rollingwood Elementary
DTMSK2119,2025-03-14T00:00:00.000Z,2025-03-15T00:00:00.000Z,37.63092,-122.44371,2.08,2.88,11,16,1.79,1.79,77.57,77.57,9.15,9.15,Rollingwood Elementary
DTMSK2119,2025-01-26T00:00:00.000Z,2025-01-27T00:00:00.000Z,37.63092,-122.44371,5.41,5.19,30,28,5.42,5.42,57.45,57.45,9.86,9.86,Rollingwood Elementary
DTMSK2119,2025-03-21T00:00:00.000Z,2025-03-22T00:00:00.000Z,37.63092,-122.44371,6.5,4.95,36,27,4.77,4.77,74.48,74.48,11.16,11.16,Rollingwood Elementary
DTMSK2119,2025-02-26T00:00:00.000Z,2025-02-27T00:00:00.000Z,37.63092,-122.44371,7.52,5.61,42,31,5.86,5.86,68.62,68.62,12.6,12.6,Rollingwood Elementary
DTMSK2119,2024-12-10T00:00:00.000Z,2024-12-11T00:00:00.000Z,37.63092,-122.44371,15.34,10.57,63,54,13.54,13.54,46.32,46.32,12.14,12.14,Rollingwood Elementary
DTMSK2119,2025-02-23T00:00:00.000Z,2025-02-24T00:00:00.000Z,37.63092,-122.44371,5.74,4.11,32,23,5.1,5.1,80,80,12.18,12.18,Rollingwood Elementary
DTMSK2119,2025-03-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,37.63092,-122.44371,1.44,2.53,8,14,1.54,1.54,76.93,76.93,11.13,11.13,Rollingwood Elementary
DTMSK2119,2024-12-14T00:00:00.000Z,2024-12-15T00:00:00.000Z,37.63092,-122.44371,4.2,3.87,23,21,3.26,3.26,81.05,81.05,12.55,12.55,Rollingwood Elementary
DTMSK2119,2025-03-07T00:00:00.000Z,2025-03-08T00:00:00.000Z,37.63092,-122.44371,11.92,6.94,56,38,8.23,8.23,76.82,76.82,11.11,11.11,Rollingwood Elementary
DTMSK2119,2025-03-06T00:00:00.000Z,2025-03-07T00:00:00.000Z,37.63092,-122.44371,2.25,3.02,12,17,1.84,1.84,76.41,76.41,9.79,9.79,Rollingwood Elementary
DTMSK2119,2025-03-10T00:00:00.000Z,2025-03-11T00:00:00.000Z,37.63092,-122.44371,6.15,4.93,34,27,6,6,64.52,64.52,11.51,11.51,Rollingwood Elementary
DTMSK2119,2024-11-27T00:00:00.000Z,2024-11-28T00:00:00.000Z,37.63092,-122.44371,3.84,3.29,21,18,4.22,4.22,74.59,74.59,11.43,11.43,Rollingwood Elementary
DTMSK2119,2024-11-28T00:00:00.000Z,2024-11-29T00:00:00.000Z,37.63092,-122.44371,4.03,4.53,22,25,4.64,4.64,58.78,58.78,10.79,10.79,Rollingwood Elementary
DTMSK2119,2025-03-13T00:00:00.000Z,2025-03-14T00:00:00.000Z,37.63092,-122.44371,1.61,2.45,9,13,1.45,1.45,80.3,80.3,8.64,8.64,Rollingwood Elementary
DTMSK2119,2024-11-15T00:00:00.000Z,2024-11-16T00:00:00.000Z,37.63092,122.44371,5.57,4.79,31,26,5.04,5.04,70.39,70.39,11.75,11.75,Rollingwood Elementary
DTMSK2119,2025-02-18T00:00:00.000Z,2025-02-19T00:00:00.000Z,37.63092,-122.44371,7.27,4.6,40,26,5.04,5.04,79.26,79.26,11,11,Rollingwood Elementary
DTMSK2119,2025-02-21T00:00:00.000Z,2025-02-22T00:00:00.000Z,37.63092,-122.44371,3.2,3.94,18,22,3.05,3.05,63.3,63.3,12.1,12.1,Rollingwood Elementary
DTMSK2119,2025-02-27T00:00:00.000Z,2025-02-28T00:00:00.000Z,37.63092,-122.44371,6.2,5.56,34,31,7.03,7.03,59.57,59.57,15.83,15.83,Rollingwood Elementary
DTMSK2119,2024-11-20T00:00:00.000Z,2024-11-21T00:00:00.000Z,37.63092,-122.44371,1.29,3.37,7,18,1.6,1.6,55.86,55.86,12.82,12.82,Rollingwood Elementary
DTMSK2119,2025-02-24T00:00:00.000Z,2025-02-25T00:00:00.000Z,37.63092,-122.44371,2.82,2.48,16,13,2.62,2.62,85.68,85.68,13.34,13.34,Rollingwood Elementary
DTMSK2119,2025-03-03T00:00:00.000Z,2025-03-04T00:00:00.000Z,37.63092,-122.44371,3.71,3.76,21,21,2.78,2.78,76.2,76.2,10.17,10.17,Rollingwood Elementary
DTMSK2119,2025-03-05T00:00:00.000Z,2025-03-06T00:00:00.000Z,37.63092,-122.44371,3.21,3.28,18,18,3.35,3.35,76.24,76.24,12.17,12.17,Rollingwood Elementary
DTMSK2119,2024-12-09T00:00:00.000Z,2024-12-10T00:00:00.000Z,37.63092,-122.44371,8.76,6,48,33,8.73,8.73,57.9,57.9,12.84,12.84,Rollingwood Elementary
DTMSK2119,2025-02-22T00:00:00.000Z,2025-02-23T00:00:00.000Z,37.63092,-122.44371,8.4,5.68,47,31,7.3,7.3,70.28,70.28,11.9,11.9,Rollingwood Elementary
